Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
3, GaulShal, eco3, 238766, 0.99, 1, 0.65, 0.39, 169, 0, 365, 
3, MahoNerv, eco1, 156518, 0.99, 1, 0.47, 0.28, 248.11, 0, 365, 
3, MahoNerv, eco2, 373301, 0.98, 1, 0.66, 0.4, 183.93, 0, 365, 
3, MahoNerv, eco3, 238392, 1, 1, 0.7, 0.42, 169.01, 0, 365, 
3, NothDens, eco1, 156977, 0.68, 1, 0.47, 0.28, 248.16, 0, 365, 
3, NothDens, eco2, 374103, 0.59, 1, 0.66, 0.35, 183.97, 0, 365, 
3, NothDens, eco3, 239027, 0.86, 1, 0.7, 0.42, 168.99, 0, 365, 
3, PinuJeff, eco1, 105954, 0.94, 1, 0.49, 0.3, 243.64, 0, 365, 
3, PinuJeff, eco2, 153385, 0.96, 1, 0.66, 0.4, 185.12, 0, 365, 
3, PinuJeff, eco3, 88088, 0.91, 1, 0.7, 0.42, 167.55, 0, 365, 
3, PinuLamb, eco1, 42324, 0.95, 1, 0.23, 0.14, 247.02, 0, 365, 
3, PinuLamb, eco2, 88908, 0.92, 1, 0.53, 0.32, 183.05, 0, 365, 
3, PinuLamb, eco3, 65687, 0.99, 1, 0.58, 0.35, 168.27, 0, 365, 
3, PinuMont, eco1, 105994, 0, 1, 0.38, 0, 243.54, 0, 365, 
3, PinuMont, eco2, 153736, 0, 1, 0.6, 0, 185.08, 0, 365, 
3, PinuMont, eco3, 88126, 0, 1, 0.65, 0, 167.54, 0, 365, 
3, PseuMenz, eco1, 42315, 1, 1, 0.23, 0.14, 246.8, 0, 365, 
3, PseuMenz, eco2, 88899, 1, 1, 0.53, 0.32, 183.02, 0, 365, 
3, PseuMenz, eco3, 65836, 1, 1, 0.58, 0.35, 168.19, 0, 365, 
3, Quercus, eco1, 105957, 1, 1, 0.56, 0.33, 243.57, 0, 365, 
3, Quercus, eco2, 153313, 1, 1, 0.69, 0.42, 185.1, 0, 365, 
3, Quercus, eco3, 88054, 0.99, 1, 0.73, 0.44, 167.58, 0, 365, 
3, Rhododen, eco1, 156616, 0.03, 1, 0.35, 0.01, 247.96, 0, 365, 
3, Rhododen, eco2, 373959, 0, 1, 0.61, 0, 183.93, 0, 365, 
3, Rhododen, eco3, 238973, 0.34, 1, 0.65, 0.21, 169, 0, 365, 
3, Rubus, eco1, 42049, 0.99, 1, 0.48, 0.29, 247.04, 0, 365, 
3, Rubus, eco2, 89493, 0.98, 1, 0.67, 0.4, 182.97, 0, 365, 
3, Rubus, eco3, 65801, 1, 1, 0.7, 0.42, 168.2, 0, 365, 
3, Vacciniu, eco1, 156801, 0.96, 1, 0.47, 0.28, 248.21, 0, 365, 
3, Vacciniu, eco2, 373934, 0.97, 1, 0.66, 0.4, 183.95, 0, 365, 
3, Vacciniu, eco3, 238638, 0.93, 1, 0.7, 0.42, 169, 0, 365, 
3, WhipMode, eco1, 156760, 1, 1, 0.47, 0.28, 248.09, 0, 365, 
3, WhipMode, eco2, 373551, 1, 1, 0.66, 0.4, 183.99, 0, 365, 
3, WhipMode, eco3, 238817, 0.99, 1, 0.7, 0.42, 168.97, 0, 365, 
4, ArbuMenz, eco1, 120948, 0.95, 1, 0.4, 0.24, 238.39, 0, 365, 
4, ArbuMenz, eco2, 150138, 0.95, 1, 0.68, 0.41, 157.3, 0, 365, 
4, ArbuMenz, eco3, 82277, 0.99, 1, 0.76, 0.45, 125.49, 0, 365, 
4, Arctosta, eco1, 169160, 0.87, 1, 0.57, 0.34, 238.22, 0, 365, 
