Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
3, PinuJeff, eco3, 89481, 0.91, 1, 0.7, 0.42, 167.49, 0, 365, 
3, PinuLamb, eco1, 39629, 0.95, 1, 0.23, 0.14, 247.41, 0, 365, 
3, PinuLamb, eco2, 82798, 0.92, 1, 0.53, 0.32, 182.75, 0, 365, 
3, PinuLamb, eco3, 65447, 0.99, 1, 0.58, 0.35, 168.27, 0, 365, 
3, PinuMont, eco1, 124594, 0, 1, 0.38, 0, 242.7, 0, 365, 
3, PinuMont, eco2, 166410, 0, 1, 0.6, 0, 184.91, 0, 365, 
3, PinuMont, eco3, 89512, 0, 1, 0.65, 0, 167.53, 0, 365, 
3, PseuMenz, eco1, 39672, 1, 1, 0.23, 0.14, 247.55, 0, 365, 
3, PseuMenz, eco2, 82945, 1, 1, 0.53, 0.32, 182.86, 0, 365, 
3, PseuMenz, eco3, 65465, 1, 1, 0.58, 0.35, 168.22, 0, 365, 
3, Quercus, eco1, 124664, 1, 1, 0.56, 0.33, 242.86, 0, 365, 
3, Quercus, eco2, 166140, 1, 1, 0.7, 0.42, 184.89, 0, 365, 
3, Quercus, eco3, 89741, 0.99, 1, 0.73, 0.44, 167.52, 0, 365, 
3, Rhododen, eco1, 135023, 0.03, 1, 0.34, 0.01, 250.3, 0, 365, 
3, Rhododen, eco2, 341197, 0, 1, 0.61, 0, 183.82, 0, 365, 
3, Rhododen, eco3, 235611, 0.34, 1, 0.65, 0.21, 169.08, 0, 365, 
3, Rubus, eco1, 39439, 0.99, 1, 0.48, 0.29, 247.65, 0, 365, 
3, Rubus, eco2, 82677, 0.98, 1, 0.67, 0.4, 182.78, 0, 365, 
3, Rubus, eco3, 65449, 1, 1, 0.7, 0.42, 168.28, 0, 365, 
3, Vacciniu, eco1, 135580, 0.96, 1, 0.47, 0.28, 250.38, 0, 365, 
3, Vacciniu, eco2, 341055, 0.97, 1, 0.66, 0.4, 183.79, 0, 365, 
3, Vacciniu, eco3, 235703, 0.93, 1, 0.7, 0.42, 169.06, 0, 365, 
3, WhipMode, eco1, 134894, 1, 1, 0.47, 0.28, 250.31, 0, 365, 
3, WhipMode, eco2, 340978, 1, 1, 0.66, 0.4, 183.82, 0, 365, 
3, WhipMode, eco3, 236151, 0.99, 1, 0.7, 0.42, 169.03, 0, 365, 
4, ArbuMenz, eco1, 147082, 0.95, 1, 0.41, 0.25, 235.98, 0, 365, 
4, ArbuMenz, eco2, 181762, 0.95, 1, 0.68, 0.41, 157.31, 0, 365, 
4, ArbuMenz, eco3, 84051, 0.99, 1, 0.76, 0.45, 125.39, 0, 365, 
4, Arctosta, eco1, 214869, 0.87, 1, 0.58, 0.35, 235.48, 0, 365, 
4, Arctosta, eco2, 229416, 0.87, 1, 0.75, 0.45, 158.39, 0, 365, 
4, Arctosta, eco3, 81395, 0.94, 1, 0.8, 0.48, 126.19, 0, 365, 
4, CaloDecu, eco1, 112250, 0.48, 1, 0.19, 0.1, 241.82, 0, 365, 
4, CaloDecu, eco2, 338194, 0.49, 1, 0.63, 0.29, 155.03, 0, 365, 
4, CaloDecu, eco3, 236703, 0.69, 1, 0.71, 0.41, 128.33, 0, 365, 
4, Ceanothu, eco1, 147338, 0.84, 1, 0.58, 0.35, 235.79, 0, 365, 
4, Ceanothu, eco2, 182036, 0.84, 1, 0.75, 0.45, 157.32, 0, 365, 
4, Ceanothu, eco3, 84058, 0.92, 1, 0.81, 0.48, 125.37, 0, 365, 
4, ChryChry, eco1, 36441, 0.43, 1, 0.2, 0.1, 239.06, 0, 365, 
4, ChryChry, eco2, 81024, 0.44, 1, 0.63, 0.26, 154.29, 0, 365, 
4, ChryChry, eco3, 62860, 0.64, 1, 0.71, 0.38, 125.89, 0, 365, 
4, Frangula, eco1, 36566, 0.95, 1, 0.4, 0.24, 239.06, 0, 365, 
4, Frangula, eco2, 81113, 0.95, 1, 0.69, 0.41, 154.34, 0, 365, 
4, Frangula, eco3, 62973, 0.98, 1, 0.75, 0.45, 125.87, 0, 365, 
4, Garrya, eco1, 112554, 0.62, 1, 0.5, 0.29, 241.96, 0, 365, 
4, Garrya, eco2, 337430, 0.63, 1, 0.73, 0.38, 155.02, 0, 365, 
4, Garrya, eco3, 236423, 0.81, 1, 0.78, 0.47, 128.31, 0, 365, 
4, GaulShal, eco1, 112368, 0.95, 1, 0.38, 0.23, 241.8, 0, 365, 
4, GaulShal, eco2, 337505, 0.95, 1, 0.68, 0.41, 155.02, 0, 365, 
4, GaulShal, eco3, 236884, 0.99, 1, 0.75, 0.45, 128.26, 0, 365, 
4, MahoNerv, eco1, 112460, 0.91, 1, 0.5, 0.3, 241.76, 0, 365, 
4, MahoNerv, eco2, 338106, 0.92, 1, 0.73, 0.44, 155.03, 0, 365, 
4, MahoNerv, eco3, 236721, 0.97, 1, 0.78, 0.47, 128.32, 0, 365, 
4, NothDens, eco1, 112430, 0.06, 1, 0.5, 0.04, 241.89, 0, 365, 
4, NothDens, eco2, 338093, 0.08, 1, 0.73, 0.05, 155.02, 0, 365, 
4, NothDens, eco3, 235880, 0.44, 1, 0.78, 0.27, 128.33, 0, 365, 
4, PinuJeff, eco1, 146975, 0.99, 1, 0.52, 0.31, 235.76, 0, 365, 
4, PinuJeff, eco2, 181788, 0.99, 1, 0.72, 0.43, 157.32, 0, 365, 
4, PinuJeff, eco3, 83851, 0.97, 1, 0.79, 0.47, 125.39, 0, 365, 
4, PinuLamb, eco1, 36523, 0.76, 1, 0.2, 0.12, 239.14, 0, 365, 
4, PinuLamb, eco2, 80770, 0.76, 1, 0.63, 0.38, 154.3, 0, 365, 
4, PinuLamb, eco3, 63103, 0.88, 1, 0.71, 0.43, 125.85, 0, 365, 
4, PinuMont, eco1, 147160, 0, 1, 0.41, 0, 235.64, 0, 365, 
4, PinuMont, eco2, 181544, 0, 1, 0.68, 0, 157.34, 0, 365, 
4, PinuMont, eco3, 84073, 0, 1, 0.76, 0, 125.42, 0, 365, 
4, PseuMenz, eco1, 36487, 0.98, 1, 0.2, 0.12, 238.75, 0, 365, 
4, PseuMenz, eco2, 81121, 0.98, 1, 0.63, 0.38, 154.22, 0, 365, 
